SITE,SECTORID,RECOMMENDATION_TYPE,COST,PRIORITY,CLUSTERID,CLUSTER_LEVEL,GROUP_ID,IMPLEMENTATION_DATE
25077000762,0,Entrance L2600,25470.55,2,55473964,NO,,29
25077000762,120,Entrance L2600,79209.17,2,55473964,NO,,29
25077000762,240,Entrance L2600,37145.07,2,55473964,NO,,29
25077000762,0,Refarming L2100,25470.55,3,55473964,YES,2,34
25077000762,120,Refarming L2100,79209.17,3,55473964,YES,2,34
25077000762,240,Refarming L2100,37145.07,3,55473964,YES,2,34
25077000763,130,Entrance L2600,39959.89,2,55473964,NO,,49
25077000763,245,Entrance L2600,56522.61,2,55473964,NO,,29
25077000763,245,Refarming L2100,56522.61,3,55473964,YES,2,34
25077000764,255,Entrance L2600,46149.72,2,55473964,NO,,29
25077000764,255,Refarming L2100,46149.72,3,55473964,YES,2,34
25077000765,0,Entrance L2600,34726.81,2,55473964,NO,,29
25077000765,120,Entrance L2600,85715.29,2,55473964,NO,,29
25077000765,240,Entrance L2600,70669.61,2,55473964,NO,,29
25077000765,0,Entrance L2100,34726.81,3,55473964,YES,2,34
25077000765,120,Entrance L2100,85715.29,3,55473964,YES,2,34
25077000765,240,Entrance L2100,70669.61,3,55473964,YES,2,34
25077000766,120,Refarming L2100,101524.75,3,55473968,YES,2,38
25077000766,15,Refarming L2100,62469.16,3,55473968,YES,2,38
25077000766,265,Refarming L2100,57948.21,3,55473968,YES,2,38
25077000767,100,Entrance L2600,16218.88,2,55473964,NO,,29
25077000767,220,Entrance L2600,233904.5,2,55473964,NO,,29
25077000767,100,Entrance L2100,16218.88,3,55473964,YES,2,34
25077000767,220,Entrance L2100,233904.5,3,55473964,YES,2,34
25077000768,0,Entrance L2600,370482.6,2,55473964,NO,,49
25077000769,0,Entrance L2600,132637.83,2,55473964,NO,,29
25077000769,120,Entrance L2600,151384.91,2,55473964,NO,,29
25077000769,240,Entrance L2600,119222.32,2,55473964,NO,,49
25077000769,0,Entrance L2100,132637.83,3,55473964,YES,2,34
25077000769,120,Entrance L2100,151384.91,3,55473964,YES,2,34
25077000770,0,Entrance L2600,99298.71,2,55473964,NO,,29
25077000770,120,Entrance L2600,115725.22,2,55473964,NO,,49
25077000770,240,Entrance L2600,65505.17,2,55473964,NO,,49
25077000770,0,Entrance L2100,99298.71,3,55473964,YES,2,34
25077000771,120,Entrance L2600,192922.95,2,55473964,NO,,49
25077000772,0,Entrance L2600,126466.42,2,55473964,NO,,29
25077000772,120,Entrance L2600,123380.67,2,55473964,NO,,29
25077000772,240,Entrance L2600,125405.73,2,55473964,NO,,29
25077000772,0,Entrance L2100,126466.42,3,55473964,YES,2,34
25077000772,120,Entrance L2100,123380.67,3,55473964,YES,2,34
25077000772,240,Entrance L2100,125405.73,3,55473964,YES,2,34
25077000773,0,Entrance L2600,251806.04,2,55473964,NO,,29
25077000773,120,Entrance L2600,305977.04,2,55473964,NO,,29
25077000773,240,Entrance L2600,74138.48,2,55473964,NO,,49
25077000773,0,Entrance L2100,251806.04,3,55473964,YES,2,34
25077000773,120,Entrance L2100,305977.04,3,55473964,YES,2,34
25077000774,241,Entrance L2600,94073.2,2,55473964,NO,,29
25077000774,4,Entrance L2600,166699.01,2,55473964,NO,,29
25077000774,241,Entrance L2100,94073.2,3,55473964,YES,2,34
25077000774,4,Entrance L2100,166699.01,3,55473964,YES,2,34
25077000776,0,Refarming L2100,123554.11,3,55473964,YES,2,34
25077000776,120,Refarming L2100,68409.51,3,55473964,YES,2,34
25077000776,255,Refarming L2100,56842.35,3,55473964,YES,2,34
25077000777,107,Entrance L1800,53002.4,1,55473964,YES,1,24
25077000777,242,Entrance L2600,54169.91,2,55473964,NO,,29
25077000777,107,Refarming L2100,53002.4,3,55473964,YES,2,34
25077000777,160,Entrance L2100,106820.42,3,55473964,YES,2,34
25077000777,242,Refarming L2100,54169.91,3,55473964,YES,2,34
25077000778,0,Entrance L2600,172995.98,2,55473964,NO,,29
25077000778,0,Entrance L2100,172995.98,3,55473964,YES,2,34
25077000779,137,Entrance L2600,62428.12,2,55473964,NO,,29
25077000779,262,Entrance L2600,94136.44,2,55473964,NO,,29
25077000779,137,Refarming L2100,62428.12,3,55473964,YES,2,34
25077000779,262,Refarming L2100,94136.44,3,55473964,YES,2,34
25077000780,0,Entrance L2600,145026.07,2,55473964,NO,,29
25077000780,120,Entrance L2600,220691.17,2,55473964,NO,,29
25077000780,240,Entrance L2600,174957.38,2,55473964,NO,,49
25077000780,0,Entrance L2100,145026.07,3,55473964,YES,2,34
25077000780,120,Entrance L2100,220691.17,3,55473964,YES,2,34
25077000782,0,Entrance L2600,126862.61,2,55473964,NO,,29
25077000782,240,Entrance L2600,176404.23,2,55473964,NO,,49
25077000782,0,Entrance L2100,126862.61,3,55473964,YES,2,34
25077000783,157,Entrance L2600,24757,2,55473964,NO,,29
25077000783,157,Refarming L2100,24757,3,55473964,YES,2,34
25077000784,0,Entrance L2600,96587.28,2,55473964,NO,,29
25077000784,120,Entrance L2600,92509.93,2,55473964,NO,,49
25077000784,240,Entrance L2600,152296.76,2,55473964,NO,,29
25077000784,0,Refarming L2100,96587.28,3,55473964,YES,2,34
25077000784,240,Refarming L2100,152296.76,3,55473964,YES,2,34
25077000785,120,Entrance L1800,51477.57,1,55473964,YES,1,24
25077000785,120,Entrance L2600,51477.57,2,55473964,NO,,29
25077000785,15,Entrance L2600,90517.28,2,55473964,NO,,29
25077000785,180,Entrance L2600,151011.9,2,55473964,NO,,49
25077000785,260,Entrance L2600,105497.79,2,55473964,NO,,29
25077000785,120,Entrance L2100,51477.57,3,55473964,YES,2,34
25077000785,15,Refarming L2100,90517.28,3,55473964,YES,2,34
25077000785,260,Refarming L2100,105497.79,3,55473964,YES,2,34
25077000786,240,Entrance L2600,73818.34,2,55473964,NO,,49
25077000788,0,Refarming L2100,63881.01,3,55473991,YES,2,39
25077000788,120,Refarming L2100,120277.3,3,55473991,YES,2,39
25077000793,345,Entrance L1800,65064.79,1,55474110,YES,1,20
25077000793,250,Entrance L2600,179930.47,2,55474110,NO,,22
25077000793,116,Refarming L2100,43802.73,3,55474110,YES,2,25
25077000793,215,Entrance L2100,180986.38,3,55474110,YES,2,25
25077000793,250,Refarming L2100,179930.47,3,55474110,YES,2,25
25077000795,147,Refarming L2100,126785.29,3,55473991,YES,2,39
25077000795,15,Refarming L2100,117282.14,3,55473991,YES,2,39
25077000795,255,Refarming L2100,122992.08,3,55473991,YES,2,39
25077000796,0,Entrance L2100,147923.65,3,55474110,YES,2,25
25077000796,120,Entrance L2100,156117.26,3,55474110,YES,2,25
25077000796,240,Entrance L2100,127414.46,3,55474110,YES,2,25
25077000799,0,Refarming L2100,126342.68,3,55473930,YES,2,50
25077000799,150,Refarming L2100,119894.95,3,55473930,YES,2,50
25077000799,270,Refarming L2100,54335.08,3,55473930,YES,2,50
25077000800,10,Entrance L2600,313462.72,2,55473964,NO,,49
25077000800,135,Entrance L2600,67931.06,2,55473964,NO,,49
25077000800,252,Entrance L2600,230037.98,2,55473964,NO,,29
25077000800,252,Refarming L2100,230037.98,3,55473964,YES,2,34
25077000801,125,Entrance L2600,272363.74,2,55474110,NO,,22
25077000801,20,Entrance L2600,249108.07,2,55474110,NO,,49
25077000801,250,Entrance L2600,45956.7,2,55474110,NO,,49
25077000801,125,Entrance L2100,272363.74,3,55474110,YES,2,25
25077000802,120,Refarming L2100,164154.28,3,55474110,YES,2,25
25077000803,133,Refarming L2100,196540.53,3,55474110,YES,2,25
25077000803,241,Refarming L2100,204154.95,3,55474110,YES,2,25
25077000803,25,Refarming L2100,234127.08,3,55474110,YES,2,25
25077000805,0,Refarming L2100,73624.59,3,55474110,YES,2,25
25077000805,115,Refarming L2100,73594.68,3,55474110,YES,2,25
25077000805,245,Refarming L2100,96725.85,3,55474110,YES,2,25
25077000806,100,Refarming L2100,97524.25,3,55474110,YES,2,25
25077000806,242,Refarming L2100,133278.24,3,55474110,YES,2,25
25077000806,350,Refarming L2100,151383.58,3,55474110,YES,2,25
25077000807,170,Entrance L1800,190774.51,1,55474110,YES,1,20
25077000807,240,Entrance L2600,222056.58,2,55474110,NO,,22
25077000807,100,Refarming L2100,238788.56,3,55474110,YES,2,25
25077000807,240,Refarming L2100,222056.58,3,55474110,YES,2,25
25077000807,340,Refarming L2100,173869.74,3,55474110,YES,2,25
25077000809,220,Refarming L2100,38725.84,3,55474110,YES,2,25
25077000810,220,Refarming L2100,73610.96,3,55474110,YES,2,25
25077000810,340,Refarming L2100,117650.61,3,55474110,YES,2,25
25077000810,50,Refarming L2100,65506.28,3,55474110,YES,2,25
25077000811,113,Refarming L2100,156137.13,3,55474110,YES,2,25
25077000811,12,Refarming L2100,237742.6,3,55474110,YES,2,25
25077000811,255,Refarming L2100,181432.3,3,55474110,YES,2,25
25077000812,150,Entrance L2600,123599.14,2,55474110,NO,,22
25077000812,270,Entrance L2600,54938.09,2,55474110,NO,,22
25077000812,150,Entrance L2100,123599.14,3,55474110,YES,2,25
25077000812,270,Entrance L2100,54938.09,3,55474110,YES,2,25
25077000813,0,Entrance L2600,337023.11,2,55474110,NO,,49
25077000813,120,Entrance L2600,203570.48,2,55474110,NO,,22
25077000813,240,Entrance L2600,170641.87,2,55474110,NO,,22
25077000813,120,Entrance L2100,203570.48,3,55474110,YES,2,25
25077000813,240,Entrance L2100,170641.87,3,55474110,YES,2,25
25077000814,250,Entrance L2600,234703.17,2,55474110,NO,,49
25077000815,0,Entrance L2600,64527.49,2,55474110,NO,,22
25077000815,240,Entrance L2600,104984.23,2,55474110,NO,,22
25077000815,0,Entrance L2100,64527.49,3,55474110,YES,2,25
25077000815,240,Entrance L2100,104984.23,3,55474110,YES,2,25
25077000816,0,Entrance L2600,207644.82,2,55473964,NO,,29
25077000816,120,Entrance L2600,136.48,2,55473964,NO,,49
25077000816,0,Entrance L2100,207644.82,3,55473964,YES,2,34
25077000817,180,Entrance L2100,226564.88,3,55474110,YES,2,25
25077000817,300,Entrance L2100,188945.31,3,55474110,YES,2,25
25077000817,60,Entrance L2100,126364.28,3,55474110,YES,2,25
25077000818,165,Entrance L2600,76435.92,2,55474110,NO,,22
25077000818,285,Entrance L2600,95529.62,2,55474110,NO,,22
25077000818,40,Entrance L2600,178191.16,2,55474110,NO,,22
25077000818,165,Refarming L2100,76435.92,3,55474110,YES,2,25
25077000818,285,Refarming L2100,95529.62,3,55474110,YES,2,25
25077000818,40,Refarming L2100,178191.16,3,55474110,YES,2,25
25077000819,135,Entrance L2600,207116.26,2,55474110,NO,,22
25077000819,60,Entrance L2600,224723.91,2,55474110,NO,,49
25077000819,135,Refarming L2100,207116.26,3,55474110,YES,2,25
25077000821,0,Entrance L2600,171958.75,2,55474110,NO,,22
25077000821,120,Entrance L2600,130704.22,2,55474110,NO,,22
25077000821,240,Entrance L2600,163982.38,2,55474110,NO,,22
25077000821,0,Refarming L2100,171958.75,3,55474110,YES,2,25
25077000821,120,Refarming L2100,130704.22,3,55474110,YES,2,25
25077000821,240,Refarming L2100,163982.38,3,55474110,YES,2,25
25077000822,322,Entrance L1800,75940.52,1,55473980,YES,1,37
25077000822,122,Entrance L2600,223950.56,2,55473980,NO,,37
25077000822,122,Entrance L2100,223950.56,3,55473980,YES,2,39
25077000822,241,Refarming L2100,73861.63,3,55473980,YES,2,39
25077000822,26,Refarming L2100,111789.23,3,55473980,YES,2,39
25077000822,322,Refarming L2100,75940.52,3,55473980,YES,2,39
25077000823,122,Refarming L2100,194087.51,3,55474110,YES,2,25
25077000823,17,Refarming L2100,122838.31,3,55474110,YES,2,25
25077000823,237,Refarming L2100,101538.47,3,55474110,YES,2,25
25077000824,0,Entrance L2600,173686.35,2,55474110,NO,,22
25077000824,120,Entrance L2600,364387.79,2,55474110,NO,,22
25077000824,240,Entrance L2600,234662.98,2,55474110,NO,,23
25077000824,0,Refarming L2100,173686.35,3,55474110,YES,2,25
25077000824,120,Refarming L2100,364387.79,3,55474110,YES,2,25
25077000824,240,Refarming L2100,234662.98,3,55474110,YES,2,25
25077000825,0,Entrance L2600,250659.78,2,55474110,NO,,23
25077000825,120,Entrance L2600,357778.84,2,55474110,NO,,23
25077000825,240,Entrance L2600,285270.76,2,55474110,NO,,23
25077000825,0,Entrance L2100,250659.78,3,55474110,YES,2,25
25077000825,120,Entrance L2100,357778.84,3,55474110,YES,2,25
25077000825,240,Entrance L2100,285270.76,3,55474110,YES,2,25
25077000826,120,Entrance L2600,87822.88,2,55474110,NO,,23
25077000826,240,Entrance L2600,149507.42,2,55474110,NO,,49
25077000826,7,Entrance L2600,169302.31,2,55474110,NO,,49
25077000826,120,Entrance L2100,87822.88,3,55474110,YES,2,25
25077000827,0,Entrance L2600,178722.12,2,55474110,NO,,49
25077000827,120,Entrance L2600,171868.35,2,55474110,NO,,23
25077000827,240,Entrance L2600,261224.43,2,55474110,NO,,23
25077000827,120,Entrance L2100,171868.35,3,55474110,YES,2,25
25077000827,240,Entrance L2100,261224.43,3,55474110,YES,2,25
25077000828,240,Entrance L2600,113422.86,2,55473964,NO,,49
25077000829,140,Entrance L2600,297181.74,2,55473964,NO,,29
25077000829,20,Entrance L2600,172926.95,2,55473964,NO,,29
25077000829,245,Entrance L2600,67758.17,2,55473964,NO,,29
25077000829,140,Refarming L2100,297181.74,3,55473964,YES,2,34
25077000829,20,Refarming L2100,172926.95,3,55473964,YES,2,34
25077000829,245,Refarming L2100,67758.17,3,55473964,YES,2,34
25077000830,0,Entrance L1800,73102.68,1,55473964,YES,1,24
25077000830,120,Entrance L2600,365089.54,2,55473964,NO,,29
25077000830,120,Entrance L2100,365089.54,3,55473964,YES,2,34
25077000831,0,Entrance L2600,240952.39,2,55473964,NO,,29
25077000831,120,Entrance L2600,200817.54,2,55473964,NO,,29
25077000831,240,Entrance L2600,78151.33,2,55473964,NO,,29
25077000831,0,Refarming L2100,240952.39,3,55473964,YES,2,34
25077000831,120,Refarming L2100,200817.54,3,55473964,YES,2,34
25077000831,240,Refarming L2100,78151.33,3,55473964,YES,2,34
25077000832,105,Entrance L1800,55921.82,1,55473964,YES,1,24
25077000832,225,Entrance L1800,72897.92,1,55473964,YES,1,24
25077000832,345,Entrance L1800,37095.49,1,55473964,YES,1,24
25077000832,105,Entrance L2600,55921.82,2,55473964,NO,,29
25077000832,225,Entrance L2600,72897.92,2,55473964,NO,,29
25077000832,345,Entrance L2600,37095.49,2,55473964,NO,,29
25077000832,105,Refarming L2100,55921.82,3,55473964,YES,2,34
25077000832,225,Refarming L2100,72897.92,3,55473964,YES,2,34
25077000832,345,Refarming L2100,37095.49,3,55473964,YES,2,34
25077000833,235,Entrance L1800,94890,1,55473964,YES,1,24
25077000833,5,Entrance L1800,15044.6,1,55473964,YES,1,24
25077000833,235,Entrance L2600,94890,2,55473964,NO,,49
25077000834,0,Entrance L2600,86745.82,2,55473964,NO,,49
25077000835,0,Entrance L2600,98367.04,2,55473964,NO,,29
25077000835,0,Entrance L2100,98367.04,3,55473964,YES,2,34
25077000836,0,Entrance L1800,115866.25,1,55473964,YES,1,24
25077000836,120,Entrance L1800,23927.3,1,55473964,YES,1,24
25077000836,240,Entrance L1800,4287.6,1,55473964,YES,1,24
25077000836,0,Entrance L2600,115866.25,2,55473964,NO,,29
25077000836,120,Entrance L2600,23927.3,2,55473964,NO,,29
25077000836,240,Entrance L2600,4287.6,2,55473964,NO,,29
25077000836,0,Refarming L2100,115866.25,3,55473964,YES,2,34
25077000836,120,Refarming L2100,23927.3,3,55473964,YES,2,34
25077000836,240,Refarming L2100,4287.6,3,55473964,YES,2,34
25077000837,0,Entrance L1800,48041.8,1,55473964,YES,1,24
25077000837,120,Entrance L1800,164006.27,1,55473964,YES,1,24
25077000837,240,Entrance L1800,2099.26,1,55473964,YES,1,24
25077000837,0,Entrance L2600,48041.8,2,55473964,NO,,29
25077000837,240,Entrance L2600,2099.26,2,55473964,NO,,29
25077000837,0,Refarming L2100,48041.8,3,55473964,YES,2,34
25077000837,240,Refarming L2100,2099.26,3,55473964,YES,2,34
25077000838,120,Entrance L2600,249758.18,2,55473964,NO,,49
25077000838,240,Entrance L2600,227164.66,2,55473964,NO,,29
25077000838,240,Refarming L2100,227164.66,3,55473964,YES,2,34
25077000839,0,Entrance L2600,72491.52,2,55473964,NO,,49
25077000839,120,Entrance L2600,115840.9,2,55473964,NO,,29
25077000839,240,Entrance L2600,119849.3,2,55473964,NO,,49
25077000839,120,Entrance L2100,115840.9,3,55473964,YES,2,34
25077000840,0,Entrance L2100,134958.15,3,55473964,YES,2,34
25077000840,120,Entrance L2100,116272.77,3,55473964,YES,2,34
25077000840,240,Entrance L2100,153272.35,3,55473964,YES,2,34
25077000841,100,Entrance L1800,30615.61,1,55473964,YES,1,24
25077000841,340,Entrance L2600,288654.09,2,55473964,NO,,49
25077000842,120,Entrance L2600,520757.8,2,55473964,NO,,49
25077000843,0,Entrance L2600,222284.73,2,55473964,NO,,29
25077000843,120,Entrance L2600,136403.46,2,55473964,NO,,29
25077000843,240,Entrance L2600,212429.09,2,55473964,NO,,49
25077000843,0,Entrance L2100,222284.73,3,55473964,YES,2,34
25077000843,120,Refarming L2100,136403.46,3,55473964,YES,2,34
25077000844,135,Entrance L2600,290166,2,55473964,NO,,29
25077000844,20,Entrance L2600,219159.56,2,55473964,NO,,29
25077000844,135,Entrance L2100,290166,3,55473964,YES,2,34
25077000844,20,Entrance L2100,219159.56,3,55473964,YES,2,34
25077000845,0,Entrance L2600,82832.27,2,55473964,NO,,29
25077000845,120,Entrance L2600,104879.33,2,55473964,NO,,29
25077000845,240,Entrance L2600,163998.92,2,55473964,NO,,29
25077000845,0,Refarming L2100,82832.27,3,55473964,YES,2,34
25077000845,120,Refarming L2100,104879.33,3,55473964,YES,2,34
25077000845,240,Refarming L2100,163998.92,3,55473964,YES,2,34
25077000846,137,Entrance L1800,33487.36,1,55473964,YES,1,24
25077000846,137,Entrance L2600,33487.36,2,55473964,NO,,29
25077000846,15,Entrance L2600,488881.11,2,55473964,NO,,49
25077000846,137,Refarming L2100,33487.36,3,55473964,YES,2,34
25077000847,0,Entrance L2600,98240.49,2,55473964,NO,,29
25077000847,120,Entrance L2600,152597.85,2,55473964,NO,,29
25077000847,240,Entrance L2600,159721.56,2,55473964,NO,,29
25077000847,0,Refarming L2100,98240.49,3,55473964,YES,2,34
25077000847,120,Refarming L2100,152597.85,3,55473964,YES,2,34
25077000847,240,Refarming L2100,159721.56,3,55473964,YES,2,34
25077000848,0,Entrance L2600,87427.65,2,55473964,NO,,29
25077000848,120,Entrance L2600,216103.37,2,55473964,NO,,29
25077000848,240,Entrance L2600,137469.11,2,55473964,NO,,49
25077000848,0,Refarming L2100,87427.65,3,55473964,YES,2,34
25077000848,120,Refarming L2100,216103.37,3,55473964,YES,2,34
25077000849,0,Entrance L2600,300414.37,2,55473964,NO,,29
25077000849,120,Entrance L2600,162566.9,2,55473964,NO,,29
25077000849,240,Entrance L2600,302029.84,2,55473964,NO,,29
25077000849,0,Refarming L2100,300414.37,3,55473964,YES,2,34
25077000849,120,Refarming L2100,162566.9,3,55473964,YES,2,34
25077000849,240,Refarming L2100,302029.84,3,55473964,YES,2,34
25077000850,5,Entrance L2600,560610.31,2,55473964,NO,,49
25077000851,0,Entrance L1800,41881.23,1,55473964,YES,1,24
25077000851,240,Entrance L1800,32096.5,1,55473964,YES,1,24
25077000851,0,Entrance L2600,41881.23,2,55473964,NO,,29
25077000851,128,Entrance L2600,204685.08,2,55473964,NO,,29
25077000851,240,Entrance L2600,32096.5,2,55473964,NO,,29
25077000851,0,Refarming L2100,41881.23,3,55473964,YES,2,34
25077000851,128,Refarming L2100,204685.08,3,55473964,YES,2,34
25077000851,240,Refarming L2100,32096.5,3,55473964,YES,2,34
25077000852,0,Entrance L2600,12137.72,2,55473964,NO,,29
25077000852,120,Entrance L2600,8727.4,2,55473964,NO,,29
25077000852,240,Entrance L2600,32034.95,2,55473964,NO,,29
25077000852,0,Entrance L2100,12137.72,3,55473964,YES,2,34
25077000852,120,Entrance L2100,8727.4,3,55473964,YES,2,34
25077000852,240,Entrance L2100,32034.95,3,55473964,YES,2,34
25077000853,0,Refarming L2100,115243,3,55473964,YES,2,34
25077000853,120,Refarming L2100,241440.79,3,55473964,YES,2,34
25077000853,240,Refarming L2100,157352.23,3,55473964,YES,2,34
25077000854,145,Entrance L1800,55295.92,1,55473964,YES,1,24
25077000854,145,Entrance L2600,55295.92,2,55473964,NO,,29
25077000854,325,Entrance L2600,115307.05,2,55473964,NO,,29
25077000854,145,Entrance L2100,55295.92,3,55473964,YES,2,34
25077000854,325,Entrance L2100,115307.05,3,55473964,YES,2,34
25077000855,0,Entrance L1800,109945.24,1,55473964,YES,1,24
25077000855,120,Entrance L1800,31552.01,1,55473964,YES,1,24
25077000855,240,Entrance L1800,89974.69,1,55473964,YES,1,24
25077000855,0,Entrance L2600,109945.24,2,55473964,NO,,29
25077000855,120,Entrance L2600,31552.01,2,55473964,NO,,29
25077000855,240,Entrance L2600,89974.69,2,55473964,NO,,29
25077000855,0,Entrance L2100,109945.24,3,55473964,YES,2,34
25077000855,120,Entrance L2100,31552.01,3,55473964,YES,2,34
25077000855,240,Entrance L2100,89974.69,3,55473964,YES,2,34
25077000856,242,Entrance L2600,146352.39,2,55473964,NO,,49
25077000856,327,Entrance L2600,129761.98,2,55473964,NO,,49
25077000856,62,Entrance L2600,60635.1,2,55473964,NO,,49
25077000857,0,Entrance L2100,31602.06,3,55473964,YES,2,34
25077000857,120,Entrance L2100,27671.03,3,55473964,YES,2,34
